,Oil_Price,USD_Index,CPI,Interest_Rate,Industrial_Production,Oil_Returns,WTI,Brent,Futures,Inventory,WTI,BRENT,SP500,VIX,TNX
2020-03-31,30.445454597473145,98.8350004716353,258.076,0.65,97.4078,-0.506870043000233,29.207727272727276,32.01136363636363,30.445454597473145,457518.25,20.479999542236328,22.739999771118164,2584.590087890625,53.540000915527344,0.6980000138282776
2020-04-30,16.699047678992862,99.91285705566406,256.032,0.05,84.5619,-0.6005850161236698,16.547619047619047,18.3785,16.699047678992862,508564.75,18.84000015258789,25.270000457763672,2912.429931640625,34.150001525878906,0.621999979019165
2020-05-31,28.527499961853028,99.55300025939941,255.802,0.05,85.9604,0.5355168404027957,28.5625,29.378947368421056,28.527499961853028,531391.6,35.4900016784668,35.33000183105469,3044.31005859375,27.510000228881836,0.6480000019073486
2020-06-30,38.313636086203836,97.08772798018022,257.042,0.08,91.5934,0.2949373334145319,38.307272727272725,40.26681818181818,38.313636086203836,537898.5,39.27000045776367,41.150001525878906,3100.2900390625,30.43000030517578,0.652999997138977
2020-07-31,40.76590919494629,95.51409114490856,258.352,0.09,95.0256,0.062040306784741435,40.710454545454546,43.24217391304348,40.76590919494629,530402.8,40.27000045776367,43.29999923706055,3271.1201171875,24.459999084472656,0.5360000133514404
2020-08-31,42.38809512910389,93.0442857288179,259.316,0.1,95.9549,0.039021374367405035,42.33904761904762,44.736000000000004,42.38809512910389,508175.0,42.61000061035156,45.279998779296875,3500.31005859375,26.40999984741211,0.6930000185966492
2020-09-30,39.625714074997674,93.43714287167504,259.997,0.09,95.9669,-0.06738929470097373,39.63428571428571,40.90954545454545,39.625714074997674,495827.75,40.220001220703125,40.95000076293945,3363.0,26.3700008392334,0.6769999861717224
2020-10-31,39.55454531582919,93.40636340054598,260.319,0.09,96.7394,-0.0017976394338998607,39.39590909090909,40.18954545454546,39.55454531582919,489399.8,35.790000915527344,37.459999084472656,3269.9599609375,38.02000045776367,0.8600000143051147
2020-11-30,41.346500396728516,92.6195011138916,260.911,0.09,97.0816,0.04430717077217022,40.93736842105263,42.69238095238095,41.346500396728516,488736.0,45.34000015258789,47.59000015258789,3621.6298828125,20.56999969482422,0.843999981880188
2020-12-31,47.068181471391156,90.51272721724077,262.045,0.09,98.363,0.12960943591601407,47.025,49.99363636363637,47.068181471391156,499082.5,48.52000045776367,51.79999923706055,3756.070068359375,22.75,0.9169999957084656
2021-01-31,52.102105592426504,90.22631554854543,262.687,0.09,98.8822,0.10160814227516062,52.008421052631576,54.774,52.102105592426504,481309.0,52.20000076293945,55.880001068115234,3714.239990234375,33.09000015258789,1.093000054359436
2021-02-28,59.06105262354801,90.65157880281147,263.579,0.08,95.6149,0.1253663367243515,59.04631578947369,62.2765,59.06105262354801,469604.5,61.5,66.12999725341797,3811.14990234375,27.950000762939453,1.4600000381469727
2021-03-31,62.357391357421875,92.00913039497708,264.961,0.07,98.3856,0.05431051222069921,62.333043478260876,65.41,62.357391357421875,500937.0,59.15999984741211,63.540000915527344,3972.889892578125,19.399999618530273,1.746000051498413
2021-04-30,61.70380982898531,91.58761887323288,266.614,0.07,98.5587,-0.010536534691188858,61.71666666666666,64.8065,61.70380982898531,492395.4,63.58000183105469,67.25,4181.169921875,18.610000610351562,1.63100004196167
2021-05-31,65.15699977874756,90.31799964904785,268.383,0.06,99.4333,0.05445406212410287,65.1695,68.53421052631579,65.15699977874756,483580.25,66.31999969482422,69.62999725341797,4204.10986328125,16.760000228881836,1.5809999704360962
2021-06-30,71.3527287569913,91.03909128362483,270.654,0.08,99.7987,0.090835849095937,71.37818181818182,73.1640909090909,71.3527287569913,463026.25,73.47000122070312,75.12999725341797,4297.5,15.829999923706055,1.4429999589920044
2021-07-31,72.43047659737724,92.52285802932013,271.903,0.1,100.2519,0.014991570437174289,72.4852380952381,75.1659090909091,72.43047659737724,439513.2,73.94999694824219,76.33000183105469,4395.259765625,18.239999771118164,1.2389999628067017
2021-08-31,67.71136318553577,92.7999995838512,272.676,0.09,100.0437,-0.06737314629464444,67.73045454545455,70.74714285714286,67.71136318553577,433070.0,68.5,72.98999786376953,4522.68017578125,16.479999542236328,1.3040000200271606
2021-09-30,71.54476202101935,92.99238041469029,273.91,0.08,98.8579,0.0550692840682013,71.64619047619047,74.48863636363636,71.54476202101935,418454.5,75.02999877929688,78.5199966430664,4307.5400390625,23.139999389648438,1.5290000438690186
2021-10-31,81.22285752069382,93.95142800467355,276.55,0.08,100.1861,0.12687340804589806,81.47666666666666,83.53809523809524,81.22285752069382,427864.0,83.56999969482422,84.37999725341797,4605.3798828125,16.260000228881836,1.5570000410079956
2021-11-30,78.653809320359,95.27095140729632,278.919,0.08,100.8654,-0.03214064195848168,79.14750000000001,81.05,78.653809320359,433809.5,66.18000030517578,70.56999969482422,4567.0,27.190000534057617,1.4429999589920044
2021-12-31,71.69000070745295,96.19000001387163,280.845,0.08,100.5726,-0.0927047844236918,71.71181818181819,74.1704761904762,71.69000070745295,424514.6,75.20999908447266,77.77999877929688,4766.18017578125,17.219999313354492,1.5119999647140503
2022-01-31,82.97900009155273,95.96649971008301,282.543,0.08,100.1856,0.14623628710577666,83.22200000000001,86.50523809523808,82.97900009155273,414611.0,88.1500015258789,91.20999908447266,4515.5498046875,24.829999923706055,1.781999945640564
2022-02-28,91.62894680625514,95.9968426353053,284.5,0.08,100.8064,0.09915967008838328,91.64105263157894,97.12899999999999,91.62894680625514,412835.5,95.72000122070312,100.98999786376953,4373.93994140625,30.149999618530273,1.8389999866485596
2022-03-31,108.26217385996942,98.46695676057234,287.674,0.2,101.3907,0.16680858623239497,108.50260869565217,117.24521739130434,108.26217385996942,412704.5,100.27999877929688,107.91000366210938,4530.41015625,20.559999465942383,2.3269999027252197
2022-04-30,101.64049949645997,100.70849990844727,288.561,0.33,101.44,-0.06311374835072264,101.7775,104.57526315789474,101.64049949645997,415601.6,104.69000244140625,109.33999633789062,4131.93017578125,33.400001525878906,2.88700008392334
2022-05-31,109.259522937593,103.16761888776507,291.298,0.77,101.3335,0.07228392384490998,109.55238095238094,113.33761904761906,109.259522937593,419892.0,114.66999816894531,122.83999633789062,4132.14990234375,26.190000534057617,2.8440001010894775
2022-06-30,114.33904811314174,103.8442862374442,294.957,1.21,101.018,0.045442144091816544,114.83714285714285,122.71095238095238,114.33904811314174,417341.5,105.76000213623047,114.80999755859375,3785.3798828125,28.709999084472656,2.9719998836517334
2022-07-31,99.38449974060059,107.03350028991699,294.913,1.68,101.223,-0.14017197746599808,101.619,111.92571428571429,99.38449974060059,425220.4,98.62000274658203,110.01000213623047,4130.2900390625,21.329999923706055,2.6419999599456787
2022-08-31,91.48260862930961,107.1495653235394,295.097,2.33,101.0963,-0.08284727868864171,93.66521739130435,100.44636363636364,91.48260862930961,424245.5,89.55000305175781,96.48999786376953,3955.0,25.8700008392334,3.132999897003174
2022-09-30,83.8019049508231,110.74333336239769,296.349,2.56,101.2918,-0.08769314525119591,84.25809523809524,89.7647619047619,83.8019049508231,429472.0,79.48999786376953,87.95999908447266,3585.6201171875,31.6200008392334,3.803999900817871
2022-10-31,87.03095245361328,111.94142804827008,298.007,3.08,101.2529,0.03780809137070881,87.5547619047619,93.33190476190477,87.03095245361328,438303.5,86.52999877929688,94.83000183105469,3871.97998046875,25.8799991607666,4.077000141143799
2022-11-30,84.38571457635788,108.14000047956195,298.786,3.78,100.9552,-0.03086570200833287,84.37047619047618,91.41545454545455,84.38571457635788,431714.75,80.55000305175781,85.43000030517578,4080.110107421875,20.579999923706055,3.703000068664551
2022-12-31,76.51809510730561,104.5028566632952,298.832,4.1,99.7664,-0.0978708784897619,76.43714285714286,80.924,76.51809510730561,419171.8,80.26000213623047,85.91000366210938,3839.5,21.670000076293945,3.878999948501587
2023-01-31,78.16400032043457,102.71199913024903,300.42,4.33,100.505,0.021281937384871122,78.123,82.50142857142858,78.16400032043457,447214.5,78.87000274658203,84.48999786376953,4076.60009765625,19.399999618530273,3.5290000438690186
2023-02-28,76.86052583393298,103.66000004818565,301.45,4.57,100.6416,-0.01681676103279907,76.83263157894737,82.58500000000001,76.86052583393298,471438.25,77.05000305175781,83.88999938964844,3970.14990234375,20.700000762939453,3.9159998893737793
2023-03-31,73.37260934580927,103.76739137069039,301.821,4.65,101.0205,-0.04644173026469734,73.27782608695652,78.43434782608696,73.37260934580927,476679.8,75.66999816894531,79.7699966430664,4109.31005859375,18.700000762939453,3.49399995803833
2023-04-30,79.43842155054996,101.764209948088,302.845,4.83,101.253,0.07943145353372745,79.44631578947369,84.63833333333334,79.43842155054996,464266.0,76.77999877929688,79.54000091552734,4169.47998046875,15.779999732971191,3.4519999027252197
2023-05-31,71.62090925736861,102.70136295665394,303.334,5.06,100.9286,-0.10359508976473669,71.57818181818182,75.466,71.62090925736861,461258.25,68.08999633789062,72.66000366210938,4179.830078125,17.940000534057617,3.63700008392334
2023-06-30,70.27428545270648,103.11190432593936,304.014,5.08,100.1196,-0.018981111201067373,70.24809523809525,74.83909090909091,70.27428545270648,459098.8,70.63999938964844,74.9000015258789,4450.3798828125,13.59000015258789,3.819000005722046
2023-07-31,76.03449974060058,101.32749938964844,304.609,5.12,100.9067,0.07878123237257474,76.0695,80.10809523809523,76.03449974060058,453034.75,81.80000305175781,85.55999755859375,4588.9599609375,13.630000114440918,3.9590001106262207
2023-08-31,81.3208697775136,103.09652179220448,306.082,5.33,100.8393,0.06721550320195502,81.38608695652174,86.14772727272727,81.3208697775136,435439.0,83.62999725341797,86.86000061035156,4507.66015625,13.569999694824219,4.0929999351501465
2023-09-30,89.43050003051758,105.33149948120118,307.276,5.33,101.0211,0.09505910320653478,89.425,93.72238095238096,89.43050003051758,417207.0,90.79000091552734,95.30999755859375,4288.0498046875,17.520000457763672,4.572999954223633
2023-10-31,85.46681837602095,106.35318235917525,307.696,5.33,100.4689,-0.0453335762014266,85.63952380952381,90.59590909090909,85.46681837602095,421750.0,81.0199966430664,87.41000366210938,4193.7998046875,18.139999389648438,4.875
2023-11-30,77.37666720435733,104.52809506370907,308.148,5.33,100.8639,-0.0994429336070293,77.685,82.94,77.37666720435733,443208.5,75.95999908447266,82.83000183105469,4567.7998046875,12.920000076293945,4.3520002365112305
2023-12-31,72.12350006103516,102.6830005645752,308.741,5.33,100.6031,-0.07030534960902765,71.9,77.63105263157895,72.12350006103516,439423.8,71.6500015258789,77.04000091552734,4769.830078125,12.449999809265137,3.865999937057495
2024-01-31,,,309.698,5.33,99.2223,,,,,,,,,,
